"","X","index","success","trial_type","trial_index","time_elapsed","internal_node_id","subject","date","prol_id","ctbl","sense_of_control_A","sense_of_control_B","sense_of_control_C","sense_of_control_D","age","gender","rt","url","stimulus","key_press","npress","is_data_trial","phase","trial","deck1","deck2","col1","col2","sym1","sym2","deck_l","deck_r","chosen_deck","chosen_col","chosen_sym","deck_rt","choose_choice","mutual_info","hidden_key","chosen_card","card_rt","player_num","win_card","outcome","mock_rating","response","responses","pair","soc_split_A","soc_split_B","soc_split_C","soc_split_D","choice_pair","mi_pair"
"41003",324,0,NA,"html-keyboard-response",324,641968,"0.0-7.34-4.34","qidsv3gz1p","2022-09-19 15:59:00.750","62a7970f8387f3fcc95b106b",2,27,30,31,28,"31","Male",NA,"","",NA,NA,"true","choice",34,"A","D","black","red","stars","moons","A","D","D","red","moons",959.0999999642,0,0,0,"right",530.7999999523,3,0,0,NA,NA,"","AD",0,0,0,1,"10","10"
"41008",329,0,NA,"html-keyboard-response",329,646955,"0.0-7.35-4.35","qidsv3gz1p","2022-09-19 15:59:00.750","62a7970f8387f3fcc95b106b",2,27,30,31,28,"31","Male",NA,"","",NA,NA,"true","choice",35,"A","B","black","red","stars","stars","A","B","A","black","stars",681.1999999881,1,1,NA,"right",254.3999999762,10,1,1,NA,NA,"","AB",0,0,0,1,"10","11"
"41013",334,0,NA,"html-keyboard-response",334,652932,"0.0-7.36-4.36","qidsv3gz1p","2022-09-19 15:59:00.750","62a7970f8387f3fcc95b106b",2,27,30,31,28,"31","Male",NA,"","",NA,NA,"true","choice",36,"B","D","red","red","moons","stars","D","B","D","red","moons",1357,0,0,0,"right",576.1999999881,9,1,0,NA,NA,"","BD",0,0,0,1,"00","01"
"41018",339,0,NA,"html-keyboard-response",339,659195,"0.0-7.37-4.37","qidsv3gz1p","2022-09-19 15:59:00.750","62a7970f8387f3fcc95b106b",2,27,30,31,28,"31","Male",NA,"","",NA,NA,"true","choice",37,"A","C","black","black","stars","moons","A","C","C","black","moons",1719.6000000238,1,0,NA,"left",498.3000000119,1,0,1,NA,NA,"","AC",0,0,0,1,"11","10"
"41023",344,0,NA,"html-keyboard-response",344,664499,"0.0-7.38-4.38","qidsv3gz1p","2022-09-19 15:59:00.750","62a7970f8387f3fcc95b106b",2,27,30,31,28,"31","Male",NA,"","",NA,NA,"true","choice",38,"A","C","black","black","stars","moons","A","C","A","black","stars",676.3000000119,1,1,NA,"right",593.6000000238,9,1,1,NA,NA,"","AC",0,0,0,1,"11","10"
"41028",349,0,NA,"html-keyboard-response",349,669856,"0.0-7.39-4.39","qidsv3gz1p","2022-09-19 15:59:00.750","62a7970f8387f3fcc95b106b",2,27,30,31,28,"31","Male",NA,"","",NA,NA,"true","choice",39,"A","B","black","red","stars","stars","A","B","B","red","stars",465,0,1,1,"left",847.6999999881,9,1,1,NA,NA,"","AB",0,0,0,1,"10","11"
"41033",354,0,NA,"html-keyboard-response",354,676759,"0.0-7.40-4.40","qidsv3gz1p","2022-09-19 15:59:00.750","62a7970f8387f3fcc95b106b",2,27,30,31,28,"31","Male",NA,"","",NA,NA,"true","choice",40,"C","D","red","black","moons","moons","D","C","D","red","moons",671.6000000238,0,0,1,"left",2189.6999999881,6,1,0,NA,NA,"","CD",0,0,0,1,"10","00"
"41043",364,0,NA,"html-keyboard-response",364,688914,"0.0-7.42-4.42","qidsv3gz1p","2022-09-19 15:59:00.750","62a7970f8387f3fcc95b106b",2,27,30,31,28,"31","Male",NA,"","",NA,NA,"true","choice",42,"B","C","black","red","moons","stars","C","B","B","red","stars",1562.8999999762,0,1,1,"left",1364.8999999762,1,0,0,NA,NA,"","BC",0,0,0,1,"10","01"
"41053",374,0,NA,"html-keyboard-response",374,699723,"0.0-7.44-4.44","qidsv3gz1p","2022-09-19 15:59:00.750","62a7970f8387f3fcc95b106b",2,27,30,31,28,"31","Male",NA,"","",NA,NA,"true","choice",44,"A","D","black","red","stars","moons","A","D","A","black","stars",1170.0999999642,1,1,NA,"right",488.6000000238,3,0,0,NA,NA,"","AD",0,0,0,1,"10","10"
"41058",379,0,NA,"html-keyboard-response",379,706386,"0.0-7.45-4.45","qidsv3gz1p","2022-09-19 15:59:00.750","62a7970f8387f3fcc95b106b",2,27,30,31,28,"31","Male",NA,"","",NA,NA,"true","choice",45,"B","D","red","red","stars","moons","B","D","B","red","stars",1562.0999999642,0,1,1,"left",1063.1999999881,4,0,0,NA,NA,"","BD",0,0,0,1,"00","01"
"41063",384,0,NA,"html-keyboard-response",384,712457,"0.0-7.46-4.46","qidsv3gz1p","2022-09-19 15:59:00.750","62a7970f8387f3fcc95b106b",2,27,30,31,28,"31","Male",NA,"","",NA,NA,"true","choice",46,"B","D","red","red","stars","moons","B","D","B","red","stars",871.8999999762,0,1,1,"left",1152.5999999642,3,0,0,NA,NA,"","BD",0,0,0,1,"00","01"
"41068",389,0,NA,"html-keyboard-response",389,718719,"0.0-7.47-4.47","qidsv3gz1p","2022-09-19 15:59:00.750","62a7970f8387f3fcc95b106b",2,27,30,31,28,"31","Male",NA,"","",NA,NA,"true","choice",47,"B","C","black","red","moons","stars","C","B","C","black","moons",1739.5,1,0,NA,"right",484.8999999762,1,0,0,NA,NA,"","BC",0,0,0,1,"10","01"
"41073",394,0,NA,"html-keyboard-response",394,725080,"0.0-7.48-4.48","qidsv3gz1p","2022-09-19 15:59:00.750","62a7970f8387f3fcc95b106b",2,27,30,31,28,"31","Male",NA,"","",NA,NA,"true","choice",48,"A","C","black","black","stars","moons","A","C","A","black","stars",636.4000000358,1,1,NA,"right",1661.1000000238,8,1,1,NA,NA,"","AC",0,0,0,1,"11","10"
"41078",399,0,NA,"html-keyboard-response",399,731081,"0.0-7.49-4.49","qidsv3gz1p","2022-09-19 15:59:00.750","62a7970f8387f3fcc95b106b",2,27,30,31,28,"31","Male",NA,"","",NA,NA,"true","choice",49,"A","B","black","red","stars","stars","A","B","B","red","stars",1095.5,0,1,1,"left",872.7000000477,6,1,1,NA,NA,"","AB",0,0,0,1,"10","11"
"41083",404,0,NA,"html-keyboard-response",404,738014,"0.0-7.50-4.50","qidsv3gz1p","2022-09-19 15:59:00.750","62a7970f8387f3fcc95b106b",2,27,30,31,28,"31","Male",NA,"","",NA,NA,"true","choice",50,"B","C","red","black","stars","moons","B","C","B","red","stars",1762.8999999762,0,1,1,"left",1121,8,1,1,NA,NA,"","BC",0,0,0,1,"10","01"
"41088",409,0,NA,"html-keyboard-response",409,744195,"0.0-7.51-4.51","qidsv3gz1p","2022-09-19 15:59:00.750","62a7970f8387f3fcc95b106b",2,27,30,31,28,"31","Male",NA,"","",NA,NA,"true","choice",51,"B","C","red","black","stars","moons","B","C","B","red","stars",1158,0,1,0,"right",989.8000000119,9,1,1,NA,NA,"","BC",0,0,0,1,"10","01"
"41093",414,0,NA,"html-keyboard-response",414,750496,"0.0-7.52-4.52","qidsv3gz1p","2022-09-19 15:59:00.750","62a7970f8387f3fcc95b106b",2,27,30,31,28,"31","Male",NA,"","",NA,NA,"true","choice",52,"A","C","black","black","moons","stars","C","A","C","black","moons",695.5999999642,1,0,NA,"right",1558.4000000358,8,1,0,NA,NA,"","AC",0,0,0,1,"11","10"
"41098",419,0,NA,"html-keyboard-response",419,756341,"0.0-7.53-4.53","qidsv3gz1p","2022-09-19 15:59:00.750","62a7970f8387f3fcc95b106b",2,27,30,31,28,"31","Male",NA,"","",NA,NA,"true","choice",53,"A","D","red","black","moons","stars","D","A","D","red","moons",1356.8000000119,0,0,1,"left",449.3999999762,6,1,1,NA,NA,"","AD",0,0,0,1,"10","10"
"41103",424,0,NA,"html-keyboard-response",424,761701,"0.0-7.54-4.54","qidsv3gz1p","2022-09-19 15:59:00.750","62a7970f8387f3fcc95b106b",2,27,30,31,28,"31","Male",NA,"","",NA,NA,"true","choice",54,"A","C","black","black","stars","moons","A","C","A","black","stars",803.1999999881,1,1,NA,"right",530,2,0,0,NA,NA,"","AC",0,0,0,1,"11","10"
"41108",429,0,NA,"html-keyboard-response",429,766859,"0.0-7.55-4.55","qidsv3gz1p","2022-09-19 15:59:00.750","62a7970f8387f3fcc95b106b",2,27,30,31,28,"31","Male",NA,"","",NA,NA,"true","choice",55,"C","D","black","red","moons","moons","C","D","D","red","moons",715,0,0,1,"left",395.5,2,0,0,NA,NA,"","CD",0,0,0,1,"10","00"
"41113",434,0,NA,"html-keyboard-response",434,771793,"0.0-7.56-4.56","qidsv3gz1p","2022-09-19 15:59:00.750","62a7970f8387f3fcc95b106b",2,27,30,31,28,"31","Male",NA,"","",NA,NA,"true","choice",56,"A","D","black","red","stars","moons","A","D","D","red","moons",468.1000000238,0,0,0,"right",403.1999999881,1,0,0,NA,NA,"","AD",0,0,0,1,"10","10"
"41118",439,0,NA,"html-keyboard-response",439,776843,"0.0-7.57-4.57","qidsv3gz1p","2022-09-19 15:59:00.750","62a7970f8387f3fcc95b106b",2,27,30,31,28,"31","Male",NA,"","",NA,NA,"true","choice",57,"A","B","red","black","stars","stars","B","A","B","red","stars",159.1999999881,0,1,1,"left",819.2999999523,8,1,1,NA,NA,"","AB",0,0,0,1,"10","11"
"41128",449,0,NA,"html-keyboard-response",449,788122,"0.0-7.59-4.59","qidsv3gz1p","2022-09-19 15:59:00.750","62a7970f8387f3fcc95b106b",2,27,30,31,28,"31","Male",NA,"","",NA,NA,"true","choice",59,"B","D","red","red","stars","moons","B","D","D","red","moons",1360.6999999881,0,0,0,"right",498.6999999881,1,0,0,NA,NA,"","BD",0,0,0,1,"00","01"
"41133",454,0,NA,"html-keyboard-response",454,793279,"0.0-7.60-4.60","qidsv3gz1p","2022-09-19 15:59:00.750","62a7970f8387f3fcc95b106b",2,27,30,31,28,"31","Male",NA,"","",NA,NA,"true","choice",60,"A","D","black","red","stars","moons","A","D","A","black","stars",588.8999999762,1,1,NA,"right",518.6999999881,8,1,1,NA,NA,"","AD",0,0,0,1,"10","10"
"41138",459,0,NA,"html-keyboard-response",459,799072,"0.0-7.61-4.61","qidsv3gz1p","2022-09-19 15:59:00.750","62a7970f8387f3fcc95b106b",2,27,30,31,28,"31","Male",NA,"","",NA,NA,"true","choice",61,"A","C","black","black","moons","stars","C","A","C","black","moons",868.5,1,0,NA,"right",872.4000000358,2,0,1,NA,NA,"","AC",0,0,0,1,"11","10"
"41143",464,0,NA,"html-keyboard-response",464,805045,"0.0-7.62-4.62","qidsv3gz1p","2022-09-19 15:59:00.750","62a7970f8387f3fcc95b106b",2,27,30,31,28,"31","Male",NA,"","",NA,NA,"true","choice",62,"C","D","black","red","moons","moons","C","D","D","red","moons",893.8000000119,0,0,1,"left",1038.6999999881,7,1,0,NA,NA,"","CD",0,0,0,1,"10","00"
"41148",469,0,NA,"html-keyboard-response",469,811138,"0.0-7.63-4.63","qidsv3gz1p","2022-09-19 15:59:00.750","62a7970f8387f3fcc95b106b",2,27,30,31,28,"31","Male",NA,"","",NA,NA,"true","choice",63,"B","C","black","red","moons","stars","C","B","C","black","moons",1374.8000000119,1,0,NA,"right",662.0999999642,2,0,1,NA,NA,"","BC",0,0,0,1,"10","01"
"41153",474,0,NA,"html-keyboard-response",474,816516,"0.0-7.64-4.64","qidsv3gz1p","2022-09-19 15:59:00.750","62a7970f8387f3fcc95b106b",2,27,30,31,28,"31","Male",NA,"","",NA,NA,"true","choice",64,"A","B","black","red","stars","stars","A","B","B","red","stars",578.3000000119,0,1,0,"right",763,2,0,0,NA,NA,"","AB",0,0,0,1,"10","11"
"41158",479,0,NA,"html-keyboard-response",479,822190,"0.0-7.65-4.65","qidsv3gz1p","2022-09-19 15:59:00.750","62a7970f8387f3fcc95b106b",2,27,30,31,28,"31","Male",NA,"","",NA,NA,"true","choice",65,"B","C","black","red","moons","stars","C","B","C","black","moons",559.0999999642,1,0,NA,"left",1072.0999999642,6,1,0,NA,NA,"","BC",0,0,0,1,"10","01"
"41163",484,0,NA,"html-keyboard-response",484,827991,"0.0-7.66-4.66","qidsv3gz1p","2022-09-19 15:59:00.750","62a7970f8387f3fcc95b106b",2,27,30,31,28,"31","Male",NA,"","",NA,NA,"true","choice",66,"A","D","black","red","stars","moons","A","D","A","black","stars",1013.5,1,1,NA,"right",738.0999999642,4,0,0,NA,NA,"","AD",0,0,0,1,"10","10"
"41168",489,0,NA,"html-keyboard-response",489,832874,"0.0-7.67-4.67","qidsv3gz1p","2022-09-19 15:59:00.750","62a7970f8387f3fcc95b106b",2,27,30,31,28,"31","Male",NA,"","",NA,NA,"true","choice",67,"A","B","black","red","stars","stars","A","B","A","black","stars",578.5,1,1,NA,"right",265.3000000119,4,0,0,NA,NA,"","AB",0,0,0,1,"10","11"
"41351",152,0,NA,"html-keyboard-response",152,320997,"0.0-7.0-4.0","r9acsx5b9tj","2022-09-19 16:21:48.107","5d42486206811e001ada5b4b",3,73,25,86,41,"46","male",NA,"","",NA,NA,"true","choice",0,"B","C","black","red","stars","moons","C","B","B","red","moons",1739.8999999762,0,1,0,"",NA,9,1,1,NA,NA,"","BC",1,0,1,1,"10","01"
"41356",157,0,NA,"html-keyboard-response",157,326944,"0.0-7.1-4.1","r9acsx5b9tj","2022-09-19 16:21:48.107","5d42486206811e001ada5b4b",3,73,25,86,41,"46","male",NA,"","",NA,NA,"true","choice",1,"B","D","red","red","stars","moons","D","B","D","red","stars",1366.1999999881,0,0,0,"right",529.8000000119,1,0,1,NA,NA,"","BD",1,0,1,1,"00","01"
"41361",162,0,NA,"html-keyboard-response",162,332927,"0.0-7.2-4.2","r9acsx5b9tj","2022-09-19 16:21:48.107","5d42486206811e001ada5b4b",3,73,25,86,41,"46","male",NA,"","",NA,NA,"true","choice",2,"C","D","black","red","stars","stars","C","D","C","black","stars",636.3000000119,1,0,NA,"left",1287.4000000358,1,0,0,NA,NA,"","CD",1,0,1,1,"10","00"
"41366",167,0,NA,"html-keyboard-response",167,338677,"0.0-7.3-4.3","r9acsx5b9tj","2022-09-19 16:21:48.107","5d42486206811e001ada5b4b",3,73,25,86,41,"46","male",NA,"","",NA,NA,"true","choice",3,"A","D","red","black","stars","moons","D","A","A","black","moons",674.5,1,1,NA,"right",1014.3000000119,7,1,1,NA,NA,"","AD",1,0,1,1,"10","10"
"41371",172,0,NA,"html-keyboard-response",172,345442,"0.0-7.4-4.4","r9acsx5b9tj","2022-09-19 16:21:48.107","5d42486206811e001ada5b4b",3,73,25,86,41,"46","male",NA,"","",NA,NA,"true","choice",4,"B","D","red","red","stars","moons","D","B","B","red","moons",1413.5999999642,0,1,1,"left",1287,3,0,0,NA,NA,"","BD",1,0,1,1,"00","01"
"41381",182,0,NA,"html-keyboard-response",182,359187,"0.0-7.6-4.6","r9acsx5b9tj","2022-09-19 16:21:48.107","5d42486206811e001ada5b4b",3,73,25,86,41,"46","male",NA,"","",NA,NA,"true","choice",6,"B","C","black","red","stars","moons","C","B","C","black","stars",1175,1,0,NA,"left",1148.1000000238,3,0,0,NA,NA,"","BC",1,0,1,1,"10","01"
"41391",192,0,NA,"html-keyboard-response",192,371319,"0.0-7.8-4.8","r9acsx5b9tj","2022-09-19 16:21:48.107","5d42486206811e001ada5b4b",3,73,25,86,41,"46","male",NA,"","",NA,NA,"true","choice",8,"A","B","red","black","moons","moons","B","A","B","red","moons",983.5,0,1,0,"right",720.3000000119,4,0,0,NA,NA,"","AB",1,0,1,1,"10","11"
"41401",202,0,NA,"html-keyboard-response",202,384317,"0.0-7.10-4.10","r9acsx5b9tj","2022-09-19 16:21:48.107","5d42486206811e001ada5b4b",3,73,25,86,41,"46","male",NA,"","",NA,NA,"true","choice",10,"B","C","red","black","moons","stars","B","C","B","red","moons",1036.4000000358,0,1,0,"right",1117.7000000477,2,0,0,NA,NA,"","BC",1,0,1,1,"10","01"
"41406",207,0,NA,"html-keyboard-response",207,390451,"0.0-7.11-4.11","r9acsx5b9tj","2022-09-19 16:21:48.107","5d42486206811e001ada5b4b",3,73,25,86,41,"46","male",NA,"","",NA,NA,"true","choice",11,"A","C","black","black","stars","moons","C","A","C","black","stars",1171,1,0,NA,"left",922.1000000238,2,0,1,NA,NA,"","AC",1,0,1,1,"11","10"
"41411",212,0,NA,"html-keyboard-response",212,396333,"0.0-7.12-4.12","r9acsx5b9tj","2022-09-19 16:21:48.107","5d42486206811e001ada5b4b",3,73,25,86,41,"46","male",NA,"","",NA,NA,"true","choice",12,"A","D","black","red","moons","stars","A","D","A","black","moons",1035.6000000238,1,1,NA,"right",802.3999999762,2,0,0,NA,NA,"","AD",1,0,1,1,"10","10"
"41421",222,0,NA,"html-keyboard-response",222,407426,"0.0-7.14-4.14","r9acsx5b9tj","2022-09-19 16:21:48.107","5d42486206811e001ada5b4b",3,73,25,86,41,"46","male",NA,"","",NA,NA,"true","choice",14,"A","C","black","black","moons","stars","A","C","C","black","stars",375.3999999762,1,0,NA,"right",916.6999999881,3,0,0,NA,NA,"","AC",1,0,1,1,"11","10"
"41426",227,0,NA,"html-keyboard-response",227,412596,"0.0-7.15-4.15","r9acsx5b9tj","2022-09-19 16:21:48.107","5d42486206811e001ada5b4b",3,73,25,86,41,"46","male",NA,"","",NA,NA,"true","choice",15,"A","D","red","black","stars","moons","D","A","A","black","moons",546,1,1,NA,"left",576.1999999881,6,1,1,NA,NA,"","AD",1,0,1,1,"10","10"
"41431",232,0,NA,"html-keyboard-response",232,418113,"0.0-7.16-4.16","r9acsx5b9tj","2022-09-19 16:21:48.107","5d42486206811e001ada5b4b",3,73,25,86,41,"46","male",NA,"","",NA,NA,"true","choice",16,"C","D","black","red","stars","stars","C","D","D","red","stars",495.4000000358,0,0,0,"right",987.1999999881,6,1,0,NA,NA,"","CD",1,0,1,1,"10","00"
"41436",237,0,NA,"html-keyboard-response",237,424128,"0.0-7.17-4.17","r9acsx5b9tj","2022-09-19 16:21:48.107","5d42486206811e001ada5b4b",3,73,25,86,41,"46","male",NA,"","",NA,NA,"true","choice",17,"B","D","red","red","moons","stars","B","D","B","red","moons",1524,0,1,0,"right",446,6,1,1,NA,NA,"","BD",1,0,1,1,"00","01"
"41441",242,0,NA,"html-keyboard-response",242,431412,"0.0-7.18-4.18","r9acsx5b9tj","2022-09-19 16:21:48.107","5d42486206811e001ada5b4b",3,73,25,86,41,"46","male",NA,"","",NA,NA,"true","choice",18,"A","C","black","black","moons","stars","A","C","A","black","moons",1455.9000000358,1,1,NA,"left",1789.3999999762,8,1,1,NA,NA,"","AC",1,0,1,1,"11","10"
"41446",247,0,NA,"html-keyboard-response",247,437976,"0.0-7.19-4.19","r9acsx5b9tj","2022-09-19 16:21:48.107","5d42486206811e001ada5b4b",3,73,25,86,41,"46","male",NA,"","",NA,NA,"true","choice",19,"A","C","black","black","stars","moons","C","A","C","black","stars",1385.0999999642,1,0,NA,"left",1127.8000000119,6,1,1,NA,NA,"","AC",1,0,1,1,"11","10"
"41451",252,0,NA,"html-keyboard-response",252,444543,"0.0-7.20-4.20","r9acsx5b9tj","2022-09-19 16:21:48.107","5d42486206811e001ada5b4b",3,73,25,86,41,"46","male",NA,"","",NA,NA,"true","choice",20,"A","C","black","black","moons","stars","A","C","C","black","stars",1731.8000000119,1,0,NA,"left",779.2999999523,2,0,0,NA,NA,"","AC",1,0,1,1,"11","10"
"41456",257,0,NA,"html-keyboard-response",257,451223,"0.0-7.21-4.21","r9acsx5b9tj","2022-09-19 16:21:48.107","5d42486206811e001ada5b4b",3,73,25,86,41,"46","male",NA,"","",NA,NA,"true","choice",21,"B","C","red","black","moons","stars","B","C","B","red","moons",1584.8999999762,0,1,0,"right",1045.5,2,0,0,NA,NA,"","BC",1,0,1,1,"10","01"
"41461",262,0,NA,"html-keyboard-response",262,457657,"0.0-7.22-4.22","r9acsx5b9tj","2022-09-19 16:21:48.107","5d42486206811e001ada5b4b",3,73,25,86,41,"46","male",NA,"","",NA,NA,"true","choice",22,"A","C","black","black","moons","stars","A","C","A","black","moons",1281.6000000238,1,1,NA,"left",1100.1999999881,4,0,0,NA,NA,"","AC",1,0,1,1,"11","10"
"41466",267,0,NA,"html-keyboard-response",267,463322,"0.0-7.23-4.23","r9acsx5b9tj","2022-09-19 16:21:48.107","5d42486206811e001ada5b4b",3,73,25,86,41,"46","male",NA,"","",NA,NA,"true","choice",23,"A","D","black","red","moons","stars","A","D","A","black","moons",525.8000000119,1,1,NA,"right",1099.8000000119,9,1,1,NA,NA,"","AD",1,0,1,1,"10","10"
"41471",272,0,NA,"html-keyboard-response",272,469171,"0.0-7.24-4.24","r9acsx5b9tj","2022-09-19 16:21:48.107","5d42486206811e001ada5b4b",3,73,25,86,41,"46","male",NA,"","",NA,NA,"true","choice",24,"A","D","black","red","moons","stars","A","D","A","black","moons",1144.3000000119,1,1,NA,"right",665,4,0,0,NA,NA,"","AD",1,0,1,1,"10","10"
"41481",282,0,NA,"html-keyboard-response",282,481721,"0.0-7.26-4.26","r9acsx5b9tj","2022-09-19 16:21:48.107","5d42486206811e001ada5b4b",3,73,25,86,41,"46","male",NA,"","",NA,NA,"true","choice",26,"B","D","red","red","moons","stars","B","D","D","red","stars",1429.5,0,0,0,"right",569,8,1,1,NA,NA,"","BD",1,0,1,1,"00","01"
"41486",287,0,NA,"html-keyboard-response",287,488102,"0.0-7.27-4.27","r9acsx5b9tj","2022-09-19 16:21:48.107","5d42486206811e001ada5b4b",3,73,25,86,41,"46","male",NA,"","",NA,NA,"true","choice",27,"A","B","red","black","moons","moons","B","A","A","black","moons",1888.6999999881,1,1,NA,"right",454,1,0,0,NA,NA,"","AB",1,0,1,1,"10","11"
"41491",292,0,NA,"html-keyboard-response",292,494883,"0.0-7.28-4.28","r9acsx5b9tj","2022-09-19 16:21:48.107","5d42486206811e001ada5b4b",3,73,25,86,41,"46","male",NA,"","",NA,NA,"true","choice",28,"A","D","black","red","moons","stars","A","D","D","red","stars",1410.8000000119,0,0,1,"left",1317.8999999762,4,0,0,NA,NA,"","AD",1,0,1,1,"10","10"
"41501",302,0,NA,"html-keyboard-response",302,507664,"0.0-7.30-4.30","r9acsx5b9tj","2022-09-19 16:21:48.107","5d42486206811e001ada5b4b",3,73,25,86,41,"46","male",NA,"","",NA,NA,"true","choice",30,"C","D","red","black","stars","stars","D","C","C","black","stars",1618.3999999762,1,0,NA,"right",658.5999999642,8,1,1,NA,NA,"","CD",1,0,1,1,"10","00"
"41506",307,0,NA,"html-keyboard-response",307,513382,"0.0-7.31-4.31","r9acsx5b9tj","2022-09-19 16:21:48.107","5d42486206811e001ada5b4b",3,73,25,86,41,"46","male",NA,"","",NA,NA,"true","choice",31,"A","B","red","black","moons","moons","B","A","A","black","moons",1219,1,1,NA,"right",453.3000000119,8,1,1,NA,NA,"","AB",1,0,1,1,"10","11"
"41511",312,0,NA,"html-keyboard-response",312,519144,"0.0-7.32-4.32","r9acsx5b9tj","2022-09-19 16:21:48.107","5d42486206811e001ada5b4b",3,73,25,86,41,"46","male",NA,"","",NA,NA,"true","choice",32,"B","D","red","red","moons","stars","B","D","D","red","stars",1220.4000000358,0,0,0,"right",488.3000000119,8,1,0,NA,NA,"","BD",1,0,1,1,"00","01"
"41516",317,0,NA,"html-keyboard-response",317,525076,"0.0-7.33-4.33","r9acsx5b9tj","2022-09-19 16:21:48.107","5d42486206811e001ada5b4b",3,73,25,86,41,"46","male",NA,"","",NA,NA,"true","choice",33,"A","B","red","black","moons","moons","B","A","A","black","moons",1272.8000000119,1,1,NA,"right",605.1000000238,4,0,0,NA,NA,"","AB",1,0,1,1,"10","11"
"41521",322,0,NA,"html-keyboard-response",322,531661,"0.0-7.34-4.34","r9acsx5b9tj","2022-09-19 16:21:48.107","5d42486206811e001ada5b4b",3,73,25,86,41,"46","male",NA,"","",NA,NA,"true","choice",34,"C","D","red","black","stars","stars","D","C","C","black","stars",1261.6000000238,1,0,NA,"left",1282,10,1,1,NA,NA,"","CD",1,0,1,1,"10","00"
"41526",327,0,NA,"html-keyboard-response",327,537179,"0.0-7.35-4.35","r9acsx5b9tj","2022-09-19 16:21:48.107","5d42486206811e001ada5b4b",3,73,25,86,41,"46","male",NA,"","",NA,NA,"true","choice",35,"B","C","red","black","moons","stars","B","C","C","black","stars",947.7999999523,1,0,NA,"left",524.3000000119,9,1,1,NA,NA,"","BC",1,0,1,1,"10","01"
"41531",332,0,NA,"html-keyboard-response",332,543992,"0.0-7.36-4.36","r9acsx5b9tj","2022-09-19 16:21:48.107","5d42486206811e001ada5b4b",3,73,25,86,41,"46","male",NA,"","",NA,NA,"true","choice",36,"C","D","black","red","stars","stars","C","D","C","black","stars",1542.1999999881,1,0,NA,"left",1234.1999999881,10,1,1,NA,NA,"","CD",1,0,1,1,"10","00"
"41536",337,0,NA,"html-keyboard-response",337,550760,"0.0-7.37-4.37","r9acsx5b9tj","2022-09-19 16:21:48.107","5d42486206811e001ada5b4b",3,73,25,86,41,"46","male",NA,"","",NA,NA,"true","choice",37,"A","B","black","red","moons","moons","A","B","A","black","moons",1927.3999999762,1,1,NA,"right",798.5,8,1,1,NA,NA,"","AB",1,0,1,1,"10","11"
